Text Label
ፍቕሪ O
እንትርፎ O
ኣብ O
ልቢ-ወለድ O
ኣብ O
ሰባት O
ኣይረኣኹን O
“ O
እናበለት O
ብፍቕሪ O
እተማርር O
መማህርተይ O
ነይራ O
። O

ዘረባኣ O
ማዕረ O
ክንደይ O
ብፍቐሪ O
ከም O
ዘማረረት O
ዝእንፍት O
እዩ O
። O

“ O
እዚ O
መግለጺ O
ንዓይ O
ንውልቀይ O
እኹል O
መግለጺ O
ኣይኮነን O
። O

ምኽንያቱ O
ሮምዮን B-PER
ጁሌትን I-PER
ኣብ O
ኣእምሮ O
ደራሲ O
ማለት O
ዊልያም B-PER
ሸኪስፒር I-PER
ዝተሃንጹ O
ጠባያት O
ሓደ O
መሳጢ O
ድራማ O
ድኣ O
እምበር O
ናይ O
ሓቀኛ O
ዛንታ O
ፍቑራት O
ኣይኮነን O
“ O
ዝበለኒ O
ብጻየይ O
እውን O
ኣይርስዖን O
እየ O
። O

ናይ O
ብሓቂ O
ድዩ O
ካብዚ O
ብፍቕሪ O
፡ O
ንፍቕሪ O
ዝተፈጥረ O
ፍጡር O
እዛ O
መሬት O
ንፍቕሪ O
ዝበቅዕ O
ዛንታ O
ክስራሕ O
ዘይተኻእለ O
። O

ክስራሕ O
እንተ O
ዝከኣል O
ድኣ O
እሞ O
ስለምንታይ O
ብጽንጽዋያት O
ጸሓፍቲ O
ክሳብ B-DATE
ሎሚ I-DATE
ንጥበር I-DATE
ሓደ O
ከም O
ተክኒሻን O
ሞባይል O
ጐራዙ O
ዝቐያይር O
ሰብ O
ንፍቕሪ O
ከነኣእሶ O
ምስ O
ሰማዕኩ O
ንፍቕሪ O
ብልቢ O
ሓዚነሉ O
እየ O
። O

እዚ O
ወናኒ O
ሕሱር O
ልቢ O
ዝኾነ O
ሰብ O
ብፍቕሪ O
ክጫረቕ O
ኣይወሓጠልካን O
እዩ O
። O

ከሊል B-PER
ጅብራን I-PER
ኣብ O
እትብል O
መጽሓፉ O
ከምዚ O
ክብል O
ጺሒፉ O
። O

“ O
እዚ O
ጽሑፍ O
ነቶም O
ፍቕሪ O
እናተዳህዮም O
ኣእዛኖም O
ዝኸድኑ O
፡ O
ንህላውነቱ O
ዘቈናጽቡ O
፡ O
ንትርኢት O
መልክዑ O
ዘየድንቑ O
ኮታስ O
ብሓይሊ O
ፍቕሪ O
ዘይግዝኡ O
ዝኸውን O
ጽሑፍ O
ኣይኮነን O
። O

ወላ O
እንተ O
ኣንበብዎ O
ውን O
ነቲ O
ረቂቕ O
ትርጉሙን O
ነቲ O
ብብርዒ O
ኣብ O
ወረቐት O
ዘይሰፍር O
ቋንቋኡን O
ክርድእዎ O
ስለ O
ዘጸግም O
ኣይምልከቶምን O
እዩ O
። O

“ O
ብምባል O
ኣስፊሩ O
። O

ፍቕሪ O
ዘይምልከቶም O
ሰባትከ O
ኣለዉ O
ድዮም O
እሂናይ O
ድኣ O
። O

እቶም O
ትርጉሙ O
ዘይፈልጥዎ O
፡ O
ርዝነቱ O
ዘቈናጽብዎ O
፡ O
ሕብሩ O
ዘህስስዎ O
፡ O
ሓይሉ O
ዘይፈልጥዎ O
፡ O
ከመይ O
ኢሉ O
ፍቕሪ O
ይምልከቶም! O

ንምዃኑ O
ፍቕሪ O
ዝጭበጥ O
ትርጉም O
ኣለዎ O
ድዩ O
ንሓንሳብ O
ምልምማድ O
እዩ O
ትብልዎ O
። O

ንሓንሳብ O
ምክእኣል O
እዩ O
ትብልዎ O
። O

ኣብ O
ገለ O
እዋን B-DATE
ውን O
ዕዉር O
ክትብልዎ O
ሰሚዐ O
ኣለኹ O
። O

እዚ O
ኩሉ O
ንኽብሩ O
ድዩ O
ወይስ O
ክብሩ O
ብልክዕ O
ስለ O
ዘይተፈልጠ O
እዩ O
መግለጺታቱ O
ዝበዝሕ O
መግለጺታት O
ፍቕሪ O
ዝበዝሓሉ O
ምኽንያት O
ንዓይ O
ብልክዕ O
ኣይተመለሰለይን O
። O

ማለተይ B-PER
ካብ O
ውልቀ-ኣረኣእያይ O
ዝፍልም O
መግለጺታት O
። O

ውልቀ-ሰባት O
ከም O
መግለጺ O
እዚ O
ክሳብ B-DATE
ሕጂ I-DATE
ወድዓዊ O
መግለጺ O
ዘይተረኽቦ O
ኣምር O
ፍቕሪ O
ኮይኑ O
ከገልግል O
ጸኒሑን O
ኣሎን O
። O

ማለት O
ወዲ O
ሰብ O
ንዝሓለፎ O
ትማል O
እናናፈቐ O
ነዛ O
ዝነብረላ O
ሎሚ B-DATE
ብዘይተፈልጠ O
ምኽንያት O
እናማረረ O
ስለ O
ዝነብር O
። O

ከም O
ኩሉ O
፡ O
ፍቕሪ O
ሎሚ B-DATE
ክምረር O
ክትርእዮ O
ከለኻ O
ክሕድሰካ O
የብሉን O
። O

ኮይኑ O
ተሪፉ O
ግን O
ፍቕሪ O
ሎምን O
ትማልን O
ዝፈላሊ O
ዘለዎም O
ኮይኑ O
ኣይስምዓንን O
። O

ናይ O
ሎሚ B-DATE
መናእሰይ O
ኣብዚ O
ክጭበጥ O
ዘይተኻእለ O
ፍቕሪ O
ዘለዎም O
መረዳእታ O
ብፍላይ O
ምስ O
ናይ O
ትማል O
መናእሰይ O
ብምውድዳር O
ማለተይ O
እየ O
፡ O
ኣዝዩ O
ዘሰክፍ O
እዩ O
ክበሃል O
ይከእል O
ካባይ O
ጀሚርካ O
። O

ሓንቲ O
ፈላጢተይ O
ዝገበረቶ O
ኣብነት O
መሰነይታ O
ዕላልና O
ክኸውን O
ይኽእል O
እዩ O
። O

ኣስታት B-DATE
ክልተ I-DATE
ዓመት I-DATE
ብ O
“ O
ፍቕሪ O
“ O
ምስ O
ሓደ O
ምስ O
ጸንሐት O
ኩሉንትንኣ O
እያ O
ነቲ O
በጽሒ O
ወፍያቶ O
። O

ሃንደበት O
ግን O
ርክቦም O
ኣብቂዑ O
። O

ምኽንያት O
ናይዚ O
ንኽፈልጥ O
ምስ O
ተወከስክዋ O
ዝሃበትኒ O
መልሲ O
ዘስደምም O
እዩ O
። O

ቃል O
ብቓሉ O
“! O

“ O
ዝገርም O
እዩ O
ኩሉንትንኣ O
ዝሃበቶ O
ሰብ O
ናተይ O
ኣይኮነን O
ኢላ O
ኣብ O
ሓንቲ O
ለይቲ O
ርክቦም O
ሃደሽደሽ O
ኣቢላቶ O
። O

ካልእ O
ይትረፍ O
እዛ O
መንእሰይ O
ብነብሳ O
እንተ O
ትሓስብ O
ነቲ O
ላህመት O
ጽባቐኣ O
ዝወሰደ O
መንእሰይ O
ኣይምገደፈቶን O
። O

እቲ O
ናተይ O
እትብሎ O
ብቛንቁኣ O
ታይፓ B-LOC
ምስ O
ረኸበቶ O
እትልግሰሉ O
ህያብ O
እንታይ O
ክኸውን O
እዩ O
እንድዒ O
። O

ኮይኑ O
ግን O
ኣብ O
ከምዚ O
ዝኣመሰለ O
ኩነታት O
እንነብር O
መናእሰይ O
ኣረኣእያና O
ኣብዚ O
ኣምር O
ከነበርኽ O
ዝግባእ O
ይመስለኒ O
። O

ሰባት O
ንፍቕሪ O
ከናድይዎ O
ኣብ O
ጎደናታት O
ምዛር O
እንተ O
ጀሚሮም O
፡ O
መን O
ይፈልጥ O
ፍቕሪ O
ውን O
ክጸሮ O
ዝኽእል O
ልብታት O
ከናዲ O
ኣብ O
ልብታት O
ሰባት O
ሰፊሕ O
ዑደት O
ይገብር O
ይኸውን O
። O

ናይ O
መን O
ምዃና O
ዘይዝክራ O
ደስ O
ትብለኒ O
ጥቕሲ O
“ O
ክትፍቀር O
እንተ O
ደሊኻ O
እቲ O
እንኮ O
መገዲ O
ከተፍቅር O
ጥራይ O
እዩ O
ዘለካ O
“ O
ትብል O
እያ O
። O

እንታይ O
ኢኻ O
ትብሎ O
ማሃንዚት O
። O

ስለ O
ዝኾነ O
ድማ O
ምስ O
ወዲ O
ሓትኖይ O
ንበረኻ O
ክወፍር O
ናብ O
እንዳ O
ሓትነይ O
ይኸይድ O
። O

ወዲ O
ሓትነይ O
ጸላም O
፡ O
ጠቐር O
ዝጸገበት O
ሻፎ O
በትሪ O
ካብ O
ሰንቀ O
( O
ናሕሲ B-DATE
ህድሞ I-DATE
) O
ምዝዝ O
ኣቢሉ O
ብምውጻእ O
ብስባር O
ጥርሙዝ O
ገይሩ O
ሓደ O
ስድሪ O
ካብ O
ጫፍ O
መትሓዚኣ O
ንማእክል O
ብምርሓቕ O
ሕርክም! O

ሕርክም! O

ኣበለላ O
። O

ማለት O
ሕላገት O
ገበረላ O
፡ O
ኣነ O
ኩሉስሙ O
ተገሪመ O
ንምንታይ O
ድኣ O
ነዛ O
በትርኻ O
ምልክት O
ቀለቤት O
ትገብረላ O
ኣለኻ O
ከይትጠፍኣካ O
ዲኻ O
ክብል O
ሓተትኩዎ O
፡ O
ወዲ O
ሓትነይ O
ቅንዕ O
ኢሉ O
ማሃንዚት B-PER
እኮ O
ሎሚ B-DATE
እዩ O
ክፍልም O
በለኒ O
፡ O
ትርጉም O
ማሃንዚት B-PER
ገና O
ኣይተሰወጠንን O
፡ O
ትዕዝብተይ O
ንምቕጻል O
ምስ O
ወዲ O
ሓትነይ O
ንበረኻ O
ወፈርኩ O
። O

ኮረር B-MISC
፡ O
ዓርኪ O
ወዲ O
ሓትነይ O
ምዃኑ O
ኣዳዕዲዐ O
እየ O
ዝፈልጦ O
፡ O
ሕጂ B-DATE
ግን O
ምስ O
ወዲ O
ሓትነይ O
ክባኣሱ O
ዝደለዩ O
ኣብዑር O
እንክመስሉ O
እናተተፋነኑ O
፡ O
ብጐቦ O
ዓይኖም O
ተሓላለው O
፡ O
ጐኒ O
ጐኒ O
ክጓዓዙ O
ድማ O
ረኣኹዎም O
፡ O
ክልቲኦም O
ዝተመርጸ O
ድልዱል O
በትሪ O
ሒዞም O
ነበሩ O
፡ O
ነቲ O
በትሪ O
ሪኢኻ O
ብኡ O
ዝተሃርመ O
ሰብ O
ኣሽንኳይ O
ብሂወት O
ክድሕን O
ፈለኽ! O

ዝብል O
እኳ O
ኣይመስለካን O
፡ O
ጉዕዞና O
ምስ O
ከብቲ O
ጠለበጊዕ O
ጎላጉል O
ሓሊፍና O
ናብ O
ሓንቲ O
ከም O
ቅርጺ O
ገዓት O
እትመስል O
ኣብ O
መንጽርና O
ዝቖመት O
ጐቦ O
ተሰለፍናያ O
። O

ጥሪትና O
ውን O
መግበን O
ክምእርራ O
ነቲ O
ጎቦ O
ከም O
ዕንባባ O
መስከረም I-DATE
ፋሕ I-DATE
ኢለን O
ተሰለመኦ O
፡ O
ወዲ O
ሓትነይ O
እሾኽ O
ጭዓ O
ኣብ O
እግሩ O
ወጊኣቶ O
ከውጽኣ O
ድንን O
ክብል O
፡ O
ኣብ O
ተዳሎ O
ዝጸንሐ O
ኮረር O
፡ O
ንበትሪ O
ወዲ O
ሓትነይ O
ማሃንዚት O
ሕርካም O
ከይውሕጥ O
ሓተላ O
ኣፋሲኻ O
ከየምጽእ O
ብምባል O
ኣዘንጊዑ O
መንጠሎ O
፡ O
ወዲ O
ሓትነይ O
ውን O
ቃንዛ O
እሾኽ O
እናሓቐዮ O
ብቕጽበት O
ሕርካም O
ክትውሕጥ O
ብምባል O
ቀዲሙ O
መለሰሉ O
። O

ወዲ O
ሓትነይ O
“ O
ቀዲመካ O
እየ O
ሕርካም O
ሃየ O
ወሓጥ O
በሎ O
። O

ኣነ O
ኩሉስሙ O
ድማ O
ንወዲ O
ሓትነይ O
ክሕግዝ O
ክብል O
፡ O
ሕርካም O
ካብ O
ጁባይ B-LOC
ኣውጺአ O
ንኾረር O
ክውሕጣ O
ሃብኩዎ O
፡ O
ኮረር O
ነታ O
ሳንቲም O
ርእዩ O
ብሰሓቕ O
ተፋሕሰ O
፡ O
ወዲ O
ሓትነይ O
ውን O
ሰዓቦ O
። O

ለካ O
ጋሻ B-PER
ዓሻ I-PER
ኣነ I-PER
ዘይፈለጥኩ O
እምበር O
ሕርካም O
ዝብልዎ O
ዘለዉ O
፡ O
ነቲ O
ምልክት O
በትሪ O
( O
ሕላገት O
) O
ምዃኑ O
ኣይተረዳእክዎን O
ጸኒሐ O
፡ O
ኮረር O
ነታ O
ናይ O
ሓደ O
ስድሪ O
ዝኸውን O
ርሕቐት O
ዘለዋ O
ሕርካም O
ሕንጻጽ O
በትሪ O
ኣብ O
ኣፉ O
ውሒጡ O
ምስ O
ዝበጽሓ O
እታ O
በትሪ O
ይወስዳ O
፡ O
ነታ O
ሕርካም O
( O
ሕላገት O
) O
በትሪ O
እንተ O
ዘይበጺሕዋ O
ግን O
ናብ O
ዋናኣ O
ትምለስ O
ማለት O
እዩ O
። O

ኮረር O
ነታ O
በትሪ O
ኣብ O
ኣፉ O
ንምእታው O
ተጋደለ O
። O

እንተኾነ O
ነታ O
ሕንጻጽ O
ክበጽሓ O
ኣይከኣለን O
፡ O
ኣነ O
ኩሉሰሙ B-DATE
ገሪሙኒ O
ትዕዝብተይ O
ቀጸልኩ O
። O

ወዲ O
ሓትነይ O
ፍርቁ O
ናብ O
ከብዱ O
ፍርቁ O
ናብ O
ሳንጥኡ O
ፍረ O
ዓየ O
እናበልዐ O
ፍረ O
ዓየ O
ምእራይ O
ቀጸለ O
፡ O
ኮረር O
እውን O
ብወገኑ O
ብእምኒ O
እናጸርገፈ O
ፍረ O
ዓየ O
ቋረፈ O
፡ O
በትሪ O
ወዲ O
ሓትነይ O
ኣብ O
ትሽትሸይ B-DATE
ቃቒረ O
ዝደርበየለይ O
ፍረ O
ዓየ O
እናምስለብኩ O
ክለቅም O
ጀመርኩ O
። O

ወዲ O
ሓትነይ O
ከም O
ህበይ O
ካብቲ O
ገረብ O
ዓየ O
ብመንሻለልዎ O
ወረደ O
፡ O
ምስ O
ኮረር O
ድማ O
ነታ O
በትሩ O
መን O
ወሰደ O
ሻዂቲ O
( O
ምፍጣስ O
) O
ገጠሙ O
። O

ኢሉ O
ኣምረጾ O
። O

ወዲ O
ሓትነይ O
ሃንዝየ O
መረጸ O
፡ O
ኮረር O
ከኣ O
ጻድቕየ O
መረጸ O
፡ O
ተሻዀቱ O
ድማ O
። O

ወዮ O
በትሪ O
ንኾረር O
በጽሓቶ O
፡ O
ወዲ O
ሓትነይ O
በትሩ O
ተመንጢሉ O
ብኡንቡኡ O
ገጹ O
ከሰል O
መሰለ O
፡ O
ኮረር O
ከኣ O
በንጻሩ O
ሻፎ O
በትሪ O
ወኒኑ O
ብሓጎስ O
ፍንጭሕ O
በለ O
። O

ከርከበት O
፡ O
ሱታፌ O
መሻርኽቲ O
ኣብ O
ትምህርቲ O
ክዓዝዝ O
መዘኻኸሪ O
ቀሪቡ O
። O

ንኤሪና B-PER
ኣብ O
ዝሃቦ O
ሓበሬታ O
፡ O
መምህር O
ኢብራሂም B-PER
፡ O
ትምህርታዊ O
ንጥፈታት O
ካብ O
ቅድመ-ትምህርቲ O
ክሳብ O
ማእከላይ O
ደረጃ O
ብዝዝርግሓ O
ኣብያተ-ትምህርቲ O
ከም O
ዝካየድ O
ብምጥቃስ O
፡ O
ምስ O
ብዝሕን O
ዝርግሐ O
ከባቢታትን O
ከምኡ O
እውን O
እናማዕበለ O
ዝመጽእ O
ዘሎ O
ንቕሓት O
ኣነጻጺርካ O
ክርአ O
እንከሎ O
ግን O
ኣኻሊ O
ስለ O
ዘይኮነ O
ቈላሕታ O
ከም O
ዘድልዮ O
ኣገንዚቡ O
። O

ንሱ O
ኣስዒቡ O
፡ O
እቲ O
ንኡስ O
ዞባ O
ሰፋሕቲ O
ገጠራት O
ከም O
ዝሓቍፍን O
ደሓን O
ዝኾነ O
ዝርግሐ O
ኣብያተ-ትምህርቲ O
ከም O
ዘለዎን O
ብምሕባር O
፡ O
ኣብ O
ምምሕዳራት O
ከባቢ O
ኣታይን O
ሓረናይትን O
ኣብያተ-ትምህርቲ O
ክስርሓ O
ተመሃሮ O
ናይ O
ማእከላይ O
ደረጃ O
ትምህርቶም O
ምስ O
ዛዘሙ O
ናይ O
ካልኣይ O
ደረጃ O
ትምህርቲ O
ንምቕጻል O
ናብ O
ኣሕዳሪት O
ቤት-ትምህርቲ O
ኣስማጥ O
ክጓዓዙ O
ስለ O
ዝግደዱ O
፡ O
ብፍላይ O
ደቀንስትዮ O
ካብ O
መኣዲ O
ትምህርቲ O
ይዅለፋ O
ብምህላወን O
፡ O
ንዝበለጸ O
ኣካዳሚያዊ O
ውጽኢት O
ገና O
ሓያል O
ጻዕርን O
ወፍርን O
ከም O
ዝሓትት O
ገሊጹ O
። O

ብሰንኪ O
ሰበኽ-ሳግማዊ O
መነባብሮን O
ጕስነትን O
ዕድል O
ትምህርቲ O
ንዝሓለፎም O
ቈልዑ O
ከም O
ዘርክቡ O
ንምግባሮም O
ዝተኣታተወ O
ኣገባብ O
ጽቡቕ O
ውጽኢት O
ስለ O
ዝተረኽቦ O
ኣብ O
ስሩዕ O
ኣብያተ-ትምህርቲ O
ክቕጽሉ O
በቒዖም O
ምህላዎም O
ብምምልካት O
ድማ O
፡ O
ወለዲ O
ነዚ O
ዕድል O
ብግቡእ O
ክጥቀሙሉ O
ኣዘኻኺሩ O
። O

ማሕበር B-ORG
ቤት-መጽሓፍትን I-ORG
ሓበሬታን I-ORG
ኤርትራ I-ORG
፡ O
“ O
ምንባብ O
ኣብ O
ኩሉ O
የብጽሕ O
“ O
ኣብ O
ትሕቲ O
ዝብል O
ቴማ O
፡ O
ብ9 B-DATE
ግንቦት I-DATE
ኣብ O
ኣስመራ B-LOC
ሻሙናይ O
ዋዕላ O
ኣቃኒዑ O
። O

ፕረዚደንት O
እቲ O
ማሕበር O
ወይዘሮ O
ኣዜብ B-PER
ተወልደ I-PER
፡ O
ኣብ O
ዝሓለፈ B-DATE
ዓመታት I-DATE
ዲጂታላዊ O
ቤት-ንባብ O
ንምትእትታው O
ዝወጸ O
መደብን O
ዘጋጠሞ O
ዕንቅፋትን O
፡ O
ንኣባላት O
ዝተዋህቡ O
ስልጠናታት O
፡ O
ዝተወደቡ O
ዓውደ-መጽናዕትታትን O
ካልእን O
ዝምልከት O
ጸብጻብን O
ናይ O
መጻኢ O
መደባትን O
ኣቕሪባ O
። O

ተሳተፍቲ O
ኣብ O
ዝቐረበ O
ጸብጻብን O
መደባት O
ስራሕን O
ድሕሪ B-DATE
ዘካየድዎ O
ዘተ O
፡ O
ባህሊ O
ንባብ O
ንምዂስኳስን O
ንምስራጽን O
ንዝካየድ O
ጻዕሪ O
ዘጋጥም O
ዘሎ O
ብድሆታት O
ኣብ O
ምክፍፋል O
መጻሕፍቲ O
ዘሎ O
ጸገማት O
ከምኡ O
እውን O
ኣብ O
ኣብያተ-ንባብ O
ዘሎ O
ሕጽረት O
ክኢላዊ O
ዓቕሚ-ሰብ O
ኣቓልቦ O
ክወሃቦ O
ኣዘኻኺሮም O
። O

ኣብቲ O
ስነ-ስርዓት O
፡ O
ዕላማ O
ማሕበር O
ቤት-መጽሓፍትን O
ሓበሬታን O
፡ O
ባህሊ O
ንባብ O
ኣብ O
ሕብረተ-ሰብ O
ምስራጽን O
ብቕዓቱ O
ዝሓለወ O
ኣብያተ-ንባብ O
ምስሳንን O
ምዃኑ O
ክሕበር O
እንከሎ O
፡ O
እቲ O
መሰረታዊ O
ነገር O
ኣብዚ O
ዕማም O
እዚ O
ግን O
ተራ O
ወለዲ O
ከም O
ዝኾነ O
ተገሊጹ O
። O

ልዝብ O
ቋንቋ O
፡ O
ዕላል O
ኵሉ O
። O

ብመሰረቱ O
፡ O
ቋንቋ O
፡ O
መግለጺ O
ሓሳብን O
መረዳድእን O
እኳ O
እንተ O
ዀነ O
፡ O
መተሓላለፊ O
ባህልን O
መንነትን O
ሕብረተሰብ O
እውን O
እዩ O
። O

ቋንቋ O
ኵሉ O
እዩ O
። O

ነገራት O
፡ O
ብሕጽረት O
እሩም O
ኣጠቓቕማ O
ቋንቋ O
ናብ O
ዘይተደልየ O
መኣዝን O
ከምርሑ O
ይኽእሉ O
። O

ብኣንጻሩ O
፡ O
ኣብ O
ተኣፋፊ O
ኵነት O
ወዲቖም O
ዝነበሩ O
ጕዳያት O
ብውሕሉል O
ክእለት O
ተኣልዮም O
ኣወንታዊ O
ውጽኢት O
ከም O
ዝህልዎም O
ምግባር O
ይከኣል O
እዩ O
። O

ተገልጋሊ O
ቋንቋ O
፡ O
ኣብ O
ኣመራርጻ O
ቃላት O
፡ O
ስዋስው O
፡ O
ኣመሰራርታ O
ሓረጋት O
፡ O
ኣሰዃኽዓ O
ቃላትን O
ካልእን O
ጥንቁቕ O
ክኸውን O
ኣለዎ O
። O

እዚ O
ተገልጋሊ O
፡ O
ንዝዛረቦ O
፡ O
ንዝጽሕፎ O
፡ O
ንዝምድሮ O
መልክዕን O
ጥበብን O
እንተ O
ተዋሂቡዎ O
ካብ O
ሰማዕቱ O
ፍሉይ O
ኣቓልቦ O
ስሕበትን O
ተቐባልነትን O
ይረክብ O
። O

ተኣማኒ O
እውን O
ይኸውን O
። O

“ O
እንታይ O
ማለቱ O
ደኣሉ O
፧ O
“ O
ዘስምዕ O
ሕቶ O
እውን O
ኣይቀርበሉን O
። O

ሓያሎ O
ስዓብቲ O
ኸኣ O
የጥሪ O
። O

በዚ O
መዳይ O
እዚ O
፡ O
“ O
ዓምዲ O
ልሳናትን O
ተዛረብቶምን O
“ O
ብዛዕባ O
እሩም O
ኣዘራርባን O
ኣጸሓሕፋን O
ቋንቋ O
ትግርኛ I-ORG
ዝኸፈተቶ O
መዛተዪ O
ባይታ O
ከም O
ቀሊል O
ዝርአ O
ኣይከውንን O
እዩ O
። O

ክንዲዝዀነ O
፡ O
እዚ O
ባይታ O
ብዙሓት O
ተሳተፍቲ O
ረኺቡ O
፡ O
ዓቢ O
መድረኽ O
ምብህሃል O
ፈጢሩ O
እነሀ O
ኣብ O
ስራሕ O
ይርአ O
። O

እዛ O
ዓምዲ O
ንሰለስተ O
ወለዶታት O
እተገልግል O
ዓምዲ O
እያ O
። O

ዝተሓናፈጸን O
ኣፍልጦ O
ዝወሓዶን O
ኣጠቓቕማ O
ዘዘውትሩ O
እዮም O
። O

ኰይኑ O
ግን O
፡ O
ክዕረዩን O
ከዐርዩን O
ይጽዕሩ O
። O

በቲ O
ካልእ O
ድማ O
፡ O
ዘይጽቡቕ O
ኣጠቓቕማ O
ሒዞም O
“ O
ጽቡቕ O
ኣለና O
“ O
ዝብሉ O
እዮም O
። O

እዛ O
ዓምዲ O
በዞም O
ኣብ O
ዝተፈላለየ O
ክሊ O
ዕድመ B-DATE
ዝርከቡን O
ዝተፈላለየ O
ተመኵሮ O
ዘለዎምን O
ሰባት O
ኣብ O
ምግልጋል O
ትርከብ O
። O

ብኻልእ O
ወገን O
፡ O
እዛ O
ዓምዲ O
፡ O
ኣብ O
ቋንቋ O
ዝግደሱ O
ምሁራን O
፡ O
ኣብ O
ውሽጢ O
ኤርትራን B-LOC
ኣብ O
ወጻእን O
ኰይኖም O
ብዛዕባ O
ሰዋስው O
፡ O
መዝገበ-ቃላት O
ትግርኛን I-ORG
ካልእ O
ምስ O
ቋንቋ O
ዝተኣሳሰሩ O
መጻሕፍቲ O
ዘበርክቱን O
ኣንበብትን O
ኣራኺባ O
ኣወንታዊ O
ክትዓትን O
ርእይቶታትን O
ተቕርብ O
ኣላ O
። O

ኣብ O
ቋንቋ O
ህሉው O
ወለዶ O
ምስ O
ቅድሚኡ B-DATE
ዝጸንሐ O
ወይ O
ዝስዕቦ O
ወለዶ O
ምክታዕን O
፡ O
ሓደስቲ O
ነገራት O
ኣብ O
ምቕባልን O
ምንጻግን O
፡ O
ዘይምርድዳእ O
ከጋጥሙ O
ንቡር O
እዩ O
። O

ህይወት O
የብሉን O
እምበር O
፡ O
ቋንቋ O
ከም O
ተኽሊ O
እናተዀስኰሰ O
ዝዓቢ O
ነገር O
እዩ O
። O

እንተ O
ዘይተኸናኺንናዮ O
ግን O
፡ O
ዘይንቡር O
ጨናፍርን O
ባልዕን O
እናገበረ O
ፈለማ O
ክምሽምሽ O
ጸኒሑ O
ኸኣ O
ክመውት O
ይኽእል O
እዩ O
። O

እዚ O
ተርእዮ O
እዚ O
ኣብ O
ሓያሎ O
ቋንቋታት O
ተኸሲቱ O
እዩ O
። O

እዚ O
ክስተት O
እዚ O
ኣብ O
ትግርኛ B-LOC
ንኸይፍጸም O
፡ O
ብዙሕ O
ጥንቃቐ O
የድልይ O
እዩ O
። O

ካብ O
ስርዓታዊ O
ዘይስርዓታዊ O
ኣበሃህላታትን O
ኣጸሓሕፋታትን O
እናሳዕረሩ O
ንኸይከዱ O
፡ O
ኣፋዊ O
ኣዘራርባታት O
ናብ O
ጽሑፋዊ O
ኣብ O
ዝቕየሩሉ O
ክኽተሉዎ O
ዘለዎም O
ሜላ O
፡ O
ንልቅሖም O
ቃላት O
ኣበይን O
ብኸመይን O
ንጥቀመሎም O
ዝብሉ O
ሕቶታት O
ወትሩ O
ከነስተብህለሎም O
ይግባእ O
። O

ብዘይካኡ O
፡ O
ክንደይ O
ካብ O
ሕብረተሰብና O
እዩ O
ነዞም O
ቃላት O
ዝፈልጦም O
፧ O
መበቆላውያን O
ቃላት O
ስለ O
ዝተሳእኑ O
ድዮም O
ዝትክኡ O
ዘለዉ O
ወዘተ O
ዝብሉ O
ወቀሳታት O
ብምልዓል O
በብግዜኡ O
ኣብ O
ቋንቋ O
ጥንቁቕን O
ዓሚቝን O
ክትዓትን O
መጽናዕትታትን O
ምግባር O
ኣገዳስነቱ O
ዕዙዝ O
እዩ O
። O

ኣብ O
ጋዜጣ B-ORG
ሓዳስ-ኤርትራ I-ORG
፡ O
ዓምዲ O
ልሳናትን O
ተዛረብቶምን O
፡ O
እቲ O
ብዕለት B-DATE
28 I-DATE
ነሓሰ I-DATE
2010 I-DATE
ብጕዳያት O
“ O
ኪን B-PER
ዚን I-PER
“ O
ዝፈለመ O
ልዝብ O
ሓደ O
ኵርናዕ O
ናይቲ O
ብምሁራንን O
ክኢላታትን O
ክዝረበሉ O
ዝግባእ O
ጕዳይ O
ኰይኑ O
ኣሎ O
። O

ኣወንታዊ O
መበሃሃሊ O
መገዲ O
ንምፍጣር O
ድማ O
ሓደ O
ደፋኢ O
ሓይሊ O
ኰይኑ O
ተረኺቡ O
ኣሎ O
። O

ሰብ O
ከም O
ከከባቢኡ O
ላሃጃዊ O
ኣዘራርባ O
፡ O
ኣጸሓሕፋን O
ኣረኣእያን O
ክህልዎ O
ንቡር O
እዩ O
። O

ወረግ O
ግድን O
እውን O
እዩ O
። O

ስለዚ O
፡ O
እዛ O
ዓምዲ O
ብዘልዓለቶ O
ኣርእስቲ O
ኣቢላ O
፡ O
ናብ O
ገፊሕ O
መላዘቢ O
ባይታ O
ብምንጣር O
ደረጃኡ O
ዝሓለወ O
ትግርኛ O
ኣብ O
ምፍጣር O
ልዑል O
ተራ O
ክትጻወት O
ትኽእል O
እያ O
። O

ምኽንያቱ O
፡ O
ጋዜጣ O
ምስ O
ብዝሒ O
ተሳተፍቱን O
ኣንበብቱን O
ስርዓተ-ቋንቋ O
ንምሕላውን O
ንዝያዳ O
ጽፈት O
እተድሊ O
ሓንቲ O
ካበተን O
ዓበይቲ O
መሳርሒታት O
ተባሂለንን O
ዝውደባ O
ስለ O
ዝዀነት O
። O

እቲ O
ቤት-ምኽሪ O
ብኣሰናዳእቲ O
እታ O
ጋዜጣ O
ብዓቢኡ O
ድማ O
ብመሪሕነት O
አድዋርድ B-PER
ኣለንዶልፍ I-PER
ዝተባህለ O
ተመራማሪ O
ስነ-ቋንቋን O
